HourlyActiveSessions,HourlyActiveUsers,EventUtcYear,EventUtcMonth,EventUtcDay,EventUtcHour
93833,93371,2016,8,2,2
214945,214020,2016,8,5,15
133646,133033,2016,8,12,21
107420,106951,2016,8,15,1
79125,78748,2016,8,15,5
79914,79532,2016,8,21,12
191912,191180,2016,9,1,20
238476,237651,2016,9,13,15
262332,261453,2016,9,15,13
113214,112731,2016,9,20,1
86118,85767,2016,9,28,5
163102,162486,2016,10,13,21
230750,230031,2016,10,21,13
109834,109266,2016,10,25,1
280419,279664,2016,11,7,14
84987,84564,2016,11,14,7
222217,221385,2016,11,29,16
175420,174780,2016,12,8,21
81808,81434,2016,12,21,8
185775,185277,2017,1,6,13
274467,273762,2017,1,9,14
80546,80182,2017,1,13,6
54177,53950,2017,1,14,9
87574,87244,2017,1,31,11
101118,100619,2016,6,30,9
85932,85510,2016,7,29,5
111349,110852,2016,8,16,0
139468,138959,2016,8,26,11
99248,98812,2016,9,2,10
77043,76690,2016,9,10,2
96498,96046,2016,9,11,19
208141,207599,2016,9,19,11
75827,75502,2016,9,25,4
92762,92305,2016,9,30,6
63664,63350,2016,10,2,9
72027,71704,2016,10,9,2
308487,307745,2016,10,24,12
176560,175793,2016,11,9,19
211773,210914,2016,11,14,17
255671,254889,2016,11,17,14
60042,59785,2016,11,19,9
60455,60170,2016,11,26,8
92168,91762,2016,12,3,0
50549,50340,2016,12,24,10
147925,147396,2016,12,29,14
77328,76983,2017,1,15,0
75075,74655,2016,6,2,14
33814,33659,2016,6,14,2
66067,65764,2016,7,2,5
79980,79539,2016,7,5,2
87121,86654,2016,7,10,20
96552,96044,2016,7,20,10
201647,200692,2016,7,26,15
173982,173062,2016,7,26,19
104865,104348,2016,7,28,10
103328,102777,2016,7,30,14
93565,93098,2016,8,1,9
112218,111711,2016,8,9,1
90340,89957,2016,9,1,4
98617,98133,2016,9,1,8
70415,70060,2016,9,4,1
107841,107361,2016,9,8,1
323648,322670,2016,10,3,14
518,518,2016,10,7,20
93364,92967,2016,10,14,3
97801,97348,2016,10,20,7
231797,230978,2016,10,27,16
89344,88954,2016,10,28,7
71529,71243,2016,11,26,5
84051,83681,2016,12,3,22
86189,85805,2016,12,22,3
181319,180550,2017,1,4,17
54755,54508,2017,1,7,9
86337,85969,2017,1,9,7
85418,85035,2017,1,14,22
85314,85002,2017,1,17,4
197048,196318,2017,1,17,18
182129,181422,2017,1,18,17
82416,82094,2017,1,22,14
115341,114908,2017,1,23,23
203024,202200,2016,7,11,16
73403,73045,2016,7,16,11
96013,95476,2016,7,24,20
93638,93204,2016,7,25,0
184181,183305,2016,7,26,16
232094,231336,2016,8,26,13
87451,87083,2016,10,2,12
233578,232791,2016,10,11,15
105636,105157,2016,10,12,2
79228,78907,2016,10,15,11
81164,80761,2016,10,15,22
112243,111726,2016,10,22,15
101073,100652,2016,10,24,1
228212,227443,2016,11,4,13
245719,244814,2016,11,7,16
233562,232672,2016,11,10,15
76204,75840,2016,11,12,23
67528,67265,2016,11,13,4
82314,81899,2016,11,15,10
86311,85863,2016,11,16,7
115346,114882,2016,11,23,12
76389,76045,2016,11,27,3
85080,84687,2016,12,2,10
88197,87823,2016,12,10,2
91533,91127,2016,12,11,23
76035,75739,2016,12,23,11
53731,53478,2017,1,28,6
75329,75026,2017,1,30,5
62251,61887,2016,6,8,19
20205,20103,2016,6,19,8
238805,237856,2016,6,27,15
85846,85442,2016,7,8,23
98964,98469,2016,7,19,23
59124,58816,2016,7,23,8
95781,95224,2016,7,23,19
162917,162058,2016,7,26,20
225540,224769,2016,8,5,13
99143,98637,2016,8,6,19
88231,87796,2016,8,7,23
194537,193623,2016,8,9,18
66733,66434,2016,8,13,5
95856,95332,2016,8,18,9
85270,84861,2016,8,19,6
95553,95072,2016,8,23,7
192921,192046,2016,9,8,18
175923,175111,2016,9,13,20
65348,65058,2016,9,18,8
245675,244807,2016,9,20,13
99217,98737,2016,10,16,20
232765,231919,2016,10,20,16
245944,245109,2016,10,31,16
186131,185326,2016,11,16,17
244640,243795,2016,11,17,16
80814,80470,2017,1,4,5
177948,177140,2017,1,4,19
87418,87051,2017,1,5,4
58223,57939,2017,1,7,7
130780,130315,2017,1,10,12
188952,188111,2017,1,10,19
94615,94210,2017,1,12,10
192700,191954,2017,1,12,20
87363,87025,2017,1,19,4
86951,86565,2017,1,19,10
123561,123187,2017,1,20,12
78408,78065,2017,1,26,8
69206,68805,2016,6,6,14
39225,39004,2016,6,14,6
151836,151129,2016,7,1,18
95610,95179,2016,7,18,1
209667,209142,2016,8,29,11
106934,106494,2016,9,10,14
104449,103974,2016,9,14,10
442,442,2016,10,9,14
94745,94355,2016,10,14,9
90842,90383,2016,11,29,8
193859,193154,2017,1,16,16
75327,74992,2017,1,31,7
44657,44420,2016,6,2,10
34203,34028,2016,6,6,23
31546,31393,2016,6,10,2
37465,37269,2016,6,23,6
83576,83157,2016,7,1,4
88816,88455,2016,7,4,1
167184,166447,2016,7,15,16
102782,102269,2016,7,16,15
185024,184172,2016,8,12,18
223310,222653,2016,8,18,12
205093,204259,2016,9,13,18
96394,95978,2016,9,18,13
281377,280523,2016,9,29,13
192261,191459,2016,9,30,19
63928,63625,2016,10,2,6
216347,215421,2016,10,5,15
100025,99587,2016,10,6,2
66889,66583,2016,10,15,5
210080,209357,2016,12,8,18
57965,57744,2016,12,18,8
54421,54179,2017,1,1,4
103143,102694,2017,1,4,1
75726,75392,2017,1,6,6
78229,77919,2017,1,27,10
87032,86712,2017,1,27,11
38858,38629,2016,6,1,22
31814,31650,2016,6,22,1
70052,69697,2016,7,3,0
101235,100690,2016,7,30,17
222269,221327,2016,8,4,17
224983,224067,2016,8,9,14
265327,264317,2016,8,11,15
62330,62005,2016,8,14,9
213674,213184,2016,8,15,11
87553,87174,2016,8,17,4
88194,87730,2016,8,26,8
186953,186207,2016,9,2,17
216151,215273,2016,9,8,14
98719,98219,2016,9,14,8
81421,81065,2016,9,17,2
269504,268684,2016,10,10,14
103205,102777,2016,10,14,10
193352,192559,2016,11,2,18
195010,194238,2016,11,8,15
80932,80496,2016,11,15,8
97538,97114,2016,11,18,2
94834,94397,2016,11,20,21
192202,191448,2016,11,21,20
107288,106779,2016,12,3,16
92923,92552,2016,12,16,3
169399,168723,2016,12,16,18
164378,163719,2016,12,16,19
98940,98487,2016,12,18,16
242784,242014,2016,12,19,16
188601,187905,2017,1,4,14
69998,69695,2017,1,14,4
62202,61813,2016,6,14,19
25680,25563,2016,6,19,14
191526,190678,2016,6,30,16
87473,87083,2016,7,11,0
177575,176739,2016,7,18,19
171786,170923,2016,7,19,18
192536,191624,2016,7,28,17
115060,114463,2016,7,29,22
59242,58933,2016,7,31,10
108324,107840,2016,9,2,0
121993,121414,2016,9,5,17
108964,108424,2016,9,5,20
67870,67539,2016,9,17,5
85048,84666,2016,9,20,5
212905,212087,2016,9,30,17
111762,111257,2016,10,12,0
91854,91356,2016,10,25,3
87523,87119,2016,10,31,7
112558,112107,2016,11,3,23
91886,91475,2016,11,7,0
92768,92395,2016,11,23,3
89018,88658,2016,11,27,14
97771,97340,2016,12,10,0
66076,65801,2016,12,24,2
52300,52064,2016,12,25,1
69043,68755,2017,1,2,8
123025,122464,2017,1,2,19
108443,107943,2017,1,4,23
70734,70419,2017,1,8,2
98141,97728,2017,1,19,2
86865,86518,2017,1,23,4
21018,20906,2016,6,12,0
63678,63377,2016,6,25,6
88825,88382,2016,6,27,5
75356,75029,2016,7,3,12
87025,86594,2016,7,12,3
176020,175195,2016,7,27,16
96681,96157,2016,8,24,8
97368,96862,2016,9,17,20
135186,134605,2016,9,19,22
215856,214945,2016,9,20,17
221016,220119,2016,9,22,19
90108,89723,2016,9,27,4
281622,280625,2016,9,29,14
166237,165509,2016,10,19,20
205674,204888,2016,10,20,19
102788,102350,2016,10,27,0
106031,105577,2016,11,2,0
98302,97840,2016,11,13,16
162723,162146,2016,11,16,13
61261,60989,2016,12,3,7
114709,114217,2016,12,6,0
98099,97699,2016,12,7,3
206846,205961,2016,8,3,13
77252,76862,2016,8,13,3
145334,144766,2016,8,30,21
96862,96382,2016,8,31,2
228795,228241,2016,9,9,12
89831,89423,2016,9,12,9
91902,91507,2016,10,28,3
213000,212229,2016,12,2,16
83306,82906,2016,12,9,9
99104,98674,2016,12,16,2
96268,95822,2016,12,27,1
90018,89635,2016,12,27,3
215932,215163,2017,1,10,14
166153,165569,2017,1,11,13
94195,93850,2017,1,13,11
55841,55601,2017,1,14,10
193529,192836,2017,1,26,19
93104,92677,2016,6,25,13
103590,103155,2016,6,27,1
134766,134159,2016,7,12,21
171028,170398,2016,7,21,12
111867,111296,2016,7,29,1
197299,196477,2016,10,26,17
70217,69907,2016,10,30,11
92100,91656,2016,11,30,10
90297,89954,2016,12,5,5
154302,153652,2016,12,7,21
79379,79024,2016,12,21,7
80197,79851,2016,12,31,0
83938,83503,2017,1,7,22
56865,56627,2017,1,22,7
192673,191764,2016,7,13,14
203779,202959,2016,7,14,13
184518,183678,2016,7,14,18
235931,235044,2016,7,18,14
114939,114341,2016,7,28,23
103807,103348,2016,8,15,0
79735,79373,2016,8,26,5
169660,168889,2016,8,31,20
101317,100847,2016,9,4,16
83039,82636,2016,9,16,4
162994,162275,2016,10,14,20
260894,259987,2016,10,20,14
198108,197327,2016,12,1,20
291639,290800,2016,12,12,15
141875,141399,2016,12,15,12
99534,99097,2016,12,20,1
58154,57924,2016,12,25,5
75635,75295,2017,1,2,5
95829,95372,2017,1,5,2
79368,79001,2017,1,28,22
100888,100325,2016,6,28,7
89906,89426,2016,7,1,8
95933,95482,2016,7,8,1
95969,95507,2016,7,9,18
99762,99209,2016,7,18,9
94301,93818,2016,7,28,6
91209,90778,2016,8,1,7
73798,73411,2016,8,7,1
193131,192346,2016,8,25,20
197473,196639,2016,9,7,18
66541,66221,2016,9,18,7
64639,64377,2016,10,30,10
91358,90968,2016,11,1,2
103074,102648,2016,11,2,1
89247,88862,2016,11,24,3
247207,246390,2016,12,1,16
313888,313131,2016,12,12,14
122695,122204,2016,12,14,12
104334,103920,2016,12,16,1
66043,65723,2016,12,24,21
164765,164032,2016,12,28,17
54060,53820,2016,12,31,11
211792,211041,2017,1,3,17
91936,91500,2017,1,17,3
61637,61264,2016,6,7,16
45733,45466,2016,6,16,7
173823,173026,2016,7,6,16
61116,60779,2016,7,16,6
104466,103992,2016,8,8,9
93811,93298,2016,8,9,8
198806,197856,2016,8,10,16
104191,103723,2016,8,16,10
95267,94785,2016,9,8,8
150352,149655,2016,9,14,21
231991,230985,2016,9,21,14
70467,70145,2016,10,1,5
106280,105790,2016,10,5,1
110048,109518,2016,10,8,16
63425,63116,2016,10,16,8
261545,260682,2016,10,27,14
105952,105510,2016,11,15,0
92429,92001,2016,11,20,22
167803,167082,2016,11,22,20
80705,80350,2016,11,26,1
99821,99366,2016,12,3,19
220283,219457,2016,12,12,18
69471,69171,2016,12,18,12
91512,91136,2016,12,19,3
98843,98419,2016,12,28,1
50331,50115,2017,1,28,8
68391,68090,2017,1,29,0
171185,170540,2017,1,31,19
48966,48632,2016,6,1,9
61091,60733,2016,6,6,16
32437,32279,2016,6,9,1
40506,40284,2016,6,16,6
44814,44586,2016,6,24,20
96872,96314,2016,7,16,18
202799,201967,2016,7,18,16
96696,96195,2016,7,25,7
93302,92813,2016,7,27,7
98050,97523,2016,7,30,18
90112,89707,2016,8,1,2
99172,98693,2016,8,2,1
94590,94172,2016,9,1,6
100255,99791,2016,9,6,1
112634,112147,2016,9,29,10
65545,65243,2016,10,2,5
148610,147952,2016,10,4,21
96763,96329,2016,10,5,2
81818,81487,2016,10,21,4
61524,61284,2016,10,29,9
193338,192611,2016,11,17,20
104148,103674,2016,11,20,17
101139,100669,2016,11,27,18
215061,214237,2016,12,13,16
179222,178709,2016,12,16,13
102123,101649,2016,12,30,22
86876,86501,2017,1,3,10
95333,94912,2017,1,10,3
48214,47951,2016,6,17,19
26393,26268,2016,6,19,17
60334,59977,2016,6,24,15
191587,190764,2016,7,25,17
116791,116218,2016,7,27,11
93486,93022,2016,8,27,20
74223,73811,2016,9,3,22
116312,115819,2016,9,15,23
101641,101214,2016,9,22,3
245454,244520,2016,9,23,15
219450,218638,2016,10,10,16
67587,67278,2016,10,16,10
61575,61301,2016,11,27,7
104877,104396,2016,12,1,2
107744,107292,2016,12,2,1
85020,84613,2017,1,3,9
89904,89551,2017,1,9,3
62451,62038,2016,6,1,19
19892,19811,2016,6,19,1
70666,70306,2016,6,26,3
74222,73866,2016,7,2,11
92743,92270,2016,7,3,18
89081,88633,2016,7,11,2
86623,86206,2016,7,18,3
176701,175978,2016,8,26,19
143097,142466,2016,8,31,21
176877,176098,2016,10,12,20
216700,216095,2016,10,20,12
97583,97186,2016,10,28,23
85750,85356,2016,11,2,7
92961,92528,2016,11,7,2
99787,99344,2016,12,10,20
96355,95966,2016,12,16,23
85179,84746,2016,12,20,10
147056,146507,2016,12,23,16
145868,145373,2017,1,3,21
72337,72026,2017,1,21,3
87117,86759,2017,1,27,2
33319,33173,2016,6,7,0
61541,61230,2016,6,8,16
47922,47631,2016,6,16,8
95153,94727,2016,7,6,0
91009,90522,2016,7,24,21
126253,125741,2016,7,29,11
111479,110910,2016,8,6,16
94920,94469,2016,8,16,6
273128,272131,2016,9,29,15
151221,150698,2016,9,30,11
89824,89397,2016,11,29,7
92510,92070,2016,11,30,9
81729,81360,2017,1,3,7
73536,73195,2017,1,7,3
23881,23773,2016,6,11,0
115058,114490,2016,7,15,21
203410,202485,2016,7,21,15
74557,74143,2016,7,30,5
96162,95697,2016,8,4,5
87393,86987,2016,8,5,4
189829,188965,2016,10,11,19
226596,225640,2016,10,13,18
196436,195611,2016,10,14,18
239517,238688,2016,10,18,13
240486,239625,2016,10,18,14
125419,124914,2016,10,19,11
221618,220732,2016,10,27,18
71099,70750,2016,11,6,0
193281,192439,2016,11,10,19
61779,61536,2016,11,19,10
104250,103770,2016,11,25,21
103818,103351,2016,11,26,17
184567,183738,2016,12,14,18
87404,87045,2016,12,18,14
77748,77405,2016,12,26,2
44965,44692,2016,6,6,9
37165,36984,2016,6,9,6
53018,52747,2016,6,10,18
26607,26485,2016,6,12,20
21379,21270,2016,6,18,10
51042,50770,2016,6,20,12
103343,102796,2016,7,2,15
83859,83422,2016,7,8,8
168071,167238,2016,7,13,19
93898,93453,2016,7,15,2
95762,95273,2016,7,17,17
191383,190576,2016,7,19,13
181137,180415,2016,7,28,12
149397,148681,2016,7,28,21
61690,61384,2016,8,7,8
100229,99735,2016,8,8,7
222670,221865,2016,8,9,13
62973,62611,2016,8,13,9
158255,157620,2016,8,25,21
60235,59937,2016,9,4,9
90651,90229,2016,9,6,6
204837,204057,2016,9,8,13
80803,80420,2016,9,9,4
88624,88128,2016,9,13,8
103767,103264,2016,9,19,0
225191,224263,2016,9,28,15
223377,222442,2016,10,6,18
101450,101034,2016,10,17,0
92829,92422,2016,10,18,6
109616,109189,2016,11,18,0
106894,106392,2016,12,3,17
181644,180923,2016,12,6,20
75542,75202,2016,12,17,3
81008,80612,2016,12,20,6
78221,77823,2016,12,28,7
130558,129960,2016,12,29,21
72245,71877,2017,1,2,10
78963,78593,2017,1,2,11
111951,111445,2017,1,2,21
101432,101003,2017,1,10,2
102667,102162,2017,1,11,2
77703,77354,2017,1,21,2
55997,55774,2017,1,28,11
50695,50499,2017,1,29,8
95629,95216,2017,1,29,18
84900,84518,2017,1,29,22
80711,80332,2017,1,31,9
106468,106002,2016,8,5,22
221606,220775,2016,8,11,18
106141,105594,2016,8,14,17
210139,209195,2016,8,17,14
149810,149266,2016,8,18,11
87616,87243,2016,8,22,5
166789,166050,2016,9,2,19
85030,84631,2016,9,11,22
219328,218384,2016,9,14,16
251531,250596,2016,9,16,14
101505,101037,2016,9,19,2
162335,161770,2016,9,22,11
94450,94035,2016,9,26,4
109073,108551,2016,10,15,17
292220,291323,2016,10,17,15
205098,204355,2016,10,28,17
171309,170589,2016,11,8,18
134652,134049,2016,11,9,22
80318,79935,2016,11,18,8
95065,94634,2016,11,22,9
89178,88706,2016,7,1,7
61923,61591,2016,7,3,5
76872,76509,2016,7,5,3
97174,96677,2016,7,7,1
183239,182439,2016,7,14,17
92720,92258,2016,7,17,14
70584,70207,2016,7,24,1
196193,195410,2016,7,29,13
111064,110529,2016,8,9,23
97592,97086,2016,8,23,9
107230,106735,2016,9,8,23
96780,96317,2016,9,23,8
99145,98730,2016,10,26,1
103418,102947,2016,11,24,17
148573,147957,2016,12,30,17
94132,93769,2017,1,27,1
22086,21945,2016,6,5,10
28944,28810,2016,6,10,5
58786,58462,2016,7,3,9
70317,69986,2016,7,9,3
108683,108220,2016,8,17,23
203117,202282,2016,8,23,17
59602,59322,2016,9,3,7
92478,92077,2016,9,7,3
87875,87471,2016,10,5,6
84979,84582,2016,10,6,5
80583,80258,2016,10,28,5
102070,101588,2016,12,4,17
71817,71511,2016,12,17,4
188446,187693,2017,1,3,19
93273,92882,2017,1,19,3
154818,154209,2017,1,27,20
160993,160335,2017,1,31,20
23248,23145,2016,6,4,10
28259,28115,2016,6,10,4
28614,28476,2016,6,11,17
40727,40515,2016,6,17,11
79156,78796,2016,7,4,23
67972,67611,2016,7,23,4
125863,125304,2016,9,5,16
84137,83699,2016,9,10,21
80139,79776,2016,9,16,5
80786,80384,2016,9,18,0
108370,107877,2016,9,21,10
176196,175515,2016,9,28,12
124444,123898,2016,9,29,23
91568,91155,2016,10,4,6
89129,88750,2016,10,6,4
90659,90213,2016,10,9,21
89725,89339,2016,10,21,9
102113,101621,2016,11,6,17
86796,86410,2016,11,17,6
89624,89259,2016,11,24,2
77002,76631,2016,12,28,9
91715,91332,2016,12,30,1
136006,135390,2016,7,5,21
82128,81718,2016,7,21,5
86297,85885,2016,7,25,5
106939,106412,2016,9,3,15
63482,63200,2016,9,4,10
69369,69049,2016,9,10,4
97651,97189,2016,9,15,3
90465,90066,2016,9,29,4
99778,99257,2016,10,4,9
69219,68946,2016,10,9,4
74724,74361,2016,10,22,23
87129,86744,2016,10,23,22
80869,80514,2016,11,3,4
86009,85609,2016,11,4,3
165782,165120,2016,11,18,20
102470,102016,2016,11,20,18
116947,116455,2016,12,28,22
203233,202329,2017,1,11,16
102664,102257,2017,1,16,11
168380,167540,2016,6,29,19
102871,102433,2016,8,5,10
182558,181791,2016,8,5,17
87933,87485,2016,8,10,5
86232,85821,2016,8,17,5
229795,229000,2016,9,1,17
112531,112039,2016,9,13,0
84208,83803,2016,9,17,1
126918,126313,2016,10,1,15
93993,93509,2016,10,5,8
64840,64545,2016,10,8,5
84050,83679,2016,10,15,1
190996,190132,2016,10,24,20
167925,167267,2016,12,15,21
172749,171974,2016,12,21,15
103671,103227,2017,1,6,0
101550,101098,2017,1,14,19
210310,209644,2017,1,19,14
93203,92794,2017,1,29,20
141184,140479,2016,7,1,19
161174,160703,2016,7,5,11
162572,161782,2016,7,7,18
83241,82882,2016,7,11,5
100847,100302,2016,7,18,7
100004,99520,2016,7,19,1
113872,113311,2016,8,10,23
104139,103635,2016,8,23,10
330841,330195,2016,8,29,12
127151,126587,2016,9,28,22
73541,73198,2016,10,8,23
63099,62829,2016,10,23,8
97488,97100,2016,10,24,0
96232,95817,2016,10,30,14
176547,175836,2016,11,1,20
56137,55848,2016,11,5,7
80093,79727,2016,11,7,5
98213,97795,2016,11,12,14
95547,95118,2016,11,13,15
163793,163304,2016,11,14,12
153127,152518,2016,11,15,13
72936,72618,2016,11,20,1
92427,92044,2016,12,11,14
100120,99700,2016,12,14,11
75588,75245,2016,12,29,8
79289,78977,2017,1,31,4
337573,336659,2016,8,8,13
62035,61700,2016,8,13,8
89368,88926,2016,8,13,21
90297,89871,2016,8,21,13
87688,87219,2016,9,3,20
94530,94076,2016,9,18,23
94823,94373,2016,9,20,3
205353,204509,2016,9,23,18
254321,253478,2016,9,30,14
96743,96293,2017,1,8,18
125399,124840,2017,1,11,23
93931,93569,2017,1,15,15
84471,84080,2017,1,18,8
106606,106198,2017,1,23,11
36644,36464,2016,6,2,2
24260,24163,2016,6,4,22
22805,22687,2016,6,18,0
29488,29341,2016,6,22,4
172358,171454,2016,7,13,18
255717,254830,2016,7,18,13
92214,91770,2016,7,28,3
193070,192220,2016,8,24,18
131531,130918,2016,9,5,13
77300,76971,2016,9,13,5
201132,200370,2016,10,10,17
132848,132271,2016,10,12,22
121693,121211,2016,10,17,10
88218,87858,2016,10,22,12
198717,197885,2016,11,29,18
104700,104257,2016,11,30,2
91318,90913,2016,12,10,22
83189,82811,2016,12,22,10
116048,115541,2016,12,22,22
148673,147996,2016,12,27,20
217221,216483,2017,1,6,15
64182,63896,2017,1,15,6
106218,105791,2017,1,18,0
60068,59764,2016,6,10,15
45544,45281,2016,6,15,10
178773,177907,2016,7,14,19
198646,197733,2016,7,19,14
69385,69022,2016,7,31,0
101644,101133,2016,9,25,21
196272,195395,2016,10,4,19
256328,255368,2016,10,6,15
65938,65664,2016,10,15,6
86869,86455,2016,10,19,4
95595,95171,2016,11,24,18
76792,76463,2016,11,26,4
103260,102745,2016,12,3,18
320350,319550,2016,12,5,14
87623,87226,2016,12,14,5
72518,72215,2016,12,18,3
69691,69295,2016,6,9,14
45803,45566,2016,6,13,21
46268,46003,2016,6,14,9
64370,64005,2016,6,21,13
267174,266252,2016,8,4,13
72312,71959,2016,8,13,4
98697,98266,2016,8,26,10
99984,99537,2016,8,28,14
203152,202316,2016,8,31,13
69012,68676,2016,9,4,4
79174,78818,2016,9,4,12
332010,331065,2016,9,6,14
78269,77968,2016,9,12,4
92181,91720,2016,9,14,6
133430,132870,2016,10,13,22
101414,100977,2016,10,22,13
85090,84602,2016,10,25,4
92239,91817,2016,10,26,8
71593,71258,2016,10,30,2
226885,226033,2016,11,4,15
84095,83759,2016,11,15,4
70847,70525,2016,12,3,5
58962,58694,2016,12,4,9
96156,95769,2016,12,5,3
86334,85991,2016,12,9,4
82282,81887,2016,12,25,20
156050,155360,2016,12,27,19
25399,25286,2016,6,17,23
55725,55402,2016,6,23,17
96215,95674,2016,7,17,18
189254,188387,2016,7,18,17
84091,83690,2016,11,5,21
181294,180529,2016,11,14,20
93104,92693,2016,11,20,14
97988,97530,2016,11,20,20
90150,89816,2016,11,21,5
71126,70761,2016,12,24,20
32588,32432,2016,6,14,0
62278,61901,2016,6,24,14
166184,165342,2016,6,28,20
94142,93634,2016,7,16,19
176107,175279,2016,7,19,16
195149,194327,2016,8,8,20
107499,106888,2016,8,14,18
148326,147595,2016,8,16,21
259118,258161,2016,8,18,14
59121,58842,2016,8,20,8
103296,102780,2016,8,21,16
241403,240452,2016,8,30,14
85996,85599,2016,9,30,5
95314,94830,2016,10,16,21
120149,119610,2016,10,18,22
203055,202277,2016,10,21,16
103314,102771,2016,10,22,18
230021,229107,2016,10,25,15
177232,176515,2016,11,15,17
253165,252338,2016,11,17,15
204617,203758,2016,11,30,16
68453,68167,2016,12,24,1
45666,45447,2016,6,6,21
37164,36970,2016,6,21,6
209918,208988,2016,7,14,14
94414,93949,2016,8,5,9
83685,83288,2016,8,9,5
93533,93022,2016,9,5,8
82806,82426,2016,9,8,5
93981,93615,2016,9,26,5
170741,170039,2016,9,26,21
124323,123754,2016,10,3,23
70459,70171,2016,10,23,3
83166,82853,2016,10,28,4
77251,76924,2016,11,4,4
212226,211433,2016,12,15,17
86664,86274,2016,12,17,0
102292,101857,2016,12,17,15
231718,230938,2017,1,12,14
69288,69010,2017,1,14,12
101961,101459,2016,7,2,16
76196,75816,2016,7,16,2
117670,117065,2016,7,27,22
82620,82209,2016,7,30,21
112282,111689,2016,8,13,16
99787,99320,2016,8,14,14
228918,228137,2016,8,16,13
59776,59466,2016,8,28,9
99016,98482,2016,9,28,8
89881,89552,2016,10,24,3
100925,100456,2016,11,26,18
172693,172010,2016,12,19,20
164528,163805,2016,12,20,19
65047,64667,2016,6,1,16
61552,61214,2016,6,2,17
36840,36663,2016,6,16,1
31704,31534,2016,6,17,2
91558,91123,2016,6,26,14
117917,117305,2016,6,28,22
190351,189492,2016,8,16,19
194432,193674,2016,8,19,16
204406,203501,2016,8,30,18
222525,221693,2016,9,15,19
307983,306962,2016,9,19,15
152948,152271,2016,9,27,21
104833,104309,2016,10,16,19
201357,200486,2016,10,19,16
115003,114486,2016,11,16,23
171426,170684,2016,11,23,16
135413,134787,2016,12,30,19
206667,205927,2017,1,17,17
94367,93940,2017,1,28,19
39820,39612,2016,6,3,10
58372,58015,2016,6,6,19
29483,29368,2016,6,10,3
19444,19360,2016,6,19,6
81486,81093,2016,8,27,1
90017,89614,2016,8,28,13
100076,99616,2016,8,31,10
96313,95943,2016,10,3,6
95477,95076,2016,10,6,3
89150,88706,2016,10,31,8
148018,147404,2016,10,31,21
102067,101656,2016,12,2,23
188026,187309,2016,12,19,19
83093,82745,2016,12,23,2
162843,162144,2016,12,28,15
76185,75863,2017,1,1,15
75036,74689,2017,1,15,1
93303,92763,2016,6,25,19
246112,245426,2016,6,27,12
99252,98733,2016,7,2,17
191731,190999,2016,7,8,13
94440,93980,2016,7,10,17
98077,97545,2016,7,13,8
68781,68397,2016,7,17,2
62140,61820,2016,7,17,10
138366,137664,2016,7,27,21
220926,219894,2016,7,28,14
94027,93571,2016,7,31,19
90808,90409,2016,8,7,13
63701,63375,2016,8,13,7
164053,163400,2016,9,15,21
121089,120576,2016,9,19,23
228857,227860,2016,9,21,15
187691,186921,2016,9,23,19
80901,80509,2016,9,25,0
119080,118527,2016,9,25,17
88687,88283,2016,9,30,4
195123,194314,2016,10,5,17
189794,189024,2016,10,7,17
92431,92014,2016,10,16,23
90089,89739,2016,10,17,5
101272,100796,2016,10,17,7
72689,72330,2016,10,23,0
104438,103972,2016,10,23,16
98499,98007,2016,11,5,18
77405,77090,2016,11,18,5
79068,78705,2016,12,27,6
158176,157488,2016,12,29,16
83742,83421,2017,1,1,16
76816,76463,2017,1,2,3
95014,94577,2017,1,3,2
116190,115741,2017,1,4,12
97202,96832,2017,1,12,4
98249,97899,2017,1,16,1
91258,90793,2016,7,27,3
174129,173276,2016,7,28,20
63714,63419,2016,9,3,5
86304,85935,2016,9,5,3
184402,183466,2016,9,27,20
207958,207184,2016,11,17,19
104733,104267,2016,11,19,17
137681,137072,2016,12,13,22
170231,169751,2016,12,22,13
72624,72289,2016,12,25,22
107440,106951,2017,1,7,17
83826,83461,2017,1,17,7
74231,73894,2017,1,21,23
170513,169840,2017,1,23,21
38475,38284,2016,6,8,22
44663,44415,2016,6,22,8
197080,196148,2016,6,29,14
94859,94281,2016,7,30,2
79590,79166,2016,8,6,22
96029,95574,2016,8,22,6
125619,125103,2016,8,24,11
193185,192351,2016,9,13,19
359173,358244,2016,9,19,13
114856,114381,2016,9,28,23
162582,161972,2016,10,3,21
87013,86628,2016,10,21,3
92422,92018,2016,11,24,8
77218,76909,2016,11,25,4
160666,159943,2016,11,30,21
212023,211219,2016,12,1,19
76888,76557,2016,12,4,4
97489,97090,2016,12,19,1
174039,173384,2017,1,31,18
30728,30600,2016,6,10,0
88130,87727,2016,6,27,4
89092,88616,2016,7,3,19
86964,86569,2016,7,19,3
67660,67338,2016,7,24,4
297837,296884,2016,8,29,15
202294,201307,2016,9,27,19
106334,105854,2016,10,6,0
87708,87279,2016,11,13,22
183855,183268,2016,11,22,13
100409,99941,2016,11,29,11
86721,86322,2016,12,30,2
153037,152396,2017,1,18,21
97761,97332,2017,1,21,18
90342,89909,2017,1,28,20
45698,45443,2016,6,1,7
34657,34482,2016,6,7,1
46536,46325,2016,6,7,21
42621,42394,2016,6,21,7
100018,99494,2016,6,27,9
185216,184337,2016,6,28,18
86986,86572,2016,7,1,6
94524,94055,2016,7,6,1
131837,131217,2016,7,6,21
