"","dt","dnum","hnum","totchib","winchib","xbxchib","xtkchib","xabchib","totcall","wincall","xbxcall","xtkcall","xabcall","actsess","actuser"
"287",2017-02-12 22:00:00,773,18574,1169,770,399,273,126,2378,425,1953,1428,525,81289,80957
"288",2017-02-12 23:00:00,773,18575,1160,767,393,253,140,2244,373,1871,1381,490,78008,77698
"289",2017-02-13 00:00:00,774,18576,1054,663,391,246,145,2064,328,1736,1290,446,84193,83842
"290",2017-02-13 01:00:00,774,18577,1170,688,482,334,148,1736,300,1436,1052,384,89146,88815
"291",2017-02-13 02:00:00,774,18578,958,624,334,231,103,1252,253,999,745,254,84103,83739
"292",2017-02-13 03:00:00,774,18579,859,549,310,221,89,857,166,691,503,188,83781,83447
"293",2017-02-13 04:00:00,774,18580,719,450,269,175,94,607,125,482,356,126,82012,81673
"294",2017-02-13 05:00:00,774,18581,673,439,234,172,62,377,74,303,233,70,79573,79278
"295",2017-02-13 06:00:00,774,18582,479,331,148,103,45,236,67,169,125,44,82287,81959
"296",2017-02-13 07:00:00,774,18583,342,227,115,71,44,141,51,90,67,23,82973,82599
"297",2017-02-13 08:00:00,774,18584,317,232,85,50,35,82,28,54,40,14,83065,82718
"298",2017-02-13 09:00:00,774,18585,291,227,64,47,17,60,27,33,23,10,85341,84955
"299",2017-02-13 10:00:00,774,18586,277,222,55,33,22,57,23,34,23,11,87424,87038
"300",2017-02-13 11:00:00,774,18587,291,250,41,29,12,94,28,66,44,22,102814,102472
"301",2017-02-13 12:00:00,774,18588,337,267,70,45,25,229,76,153,102,51,161512,161111
"302",2017-02-13 13:00:00,774,18589,512,416,96,52,44,694,194,500,333,167,243288,242750
"303",2017-02-13 14:00:00,774,18590,739,614,125,71,54,1225,403,822,553,269,268919,268254
"304",2017-02-13 15:00:00,774,18591,868,687,181,95,86,1525,514,1011,692,319,250719,249957
"305",2017-02-13 16:00:00,774,18592,1037,841,196,116,80,1958,625,1333,896,437,232973,232208
"306",2017-02-13 17:00:00,774,18593,1112,932,180,104,76,2022,669,1353,927,426,203770,203074
"307",2017-02-13 18:00:00,774,18594,1045,785,260,158,102,1965,667,1298,906,392,191004,190329
"308",2017-02-13 19:00:00,774,18595,1070,838,232,159,73,2063,684,1379,955,424,185525,184817
"309",2017-02-13 20:00:00,774,18596,1190,892,298,190,108,2297,695,1602,1143,459,172161,171469
"310",2017-02-13 21:00:00,774,18597,1179,869,310,207,103,2647,749,1898,1371,527,155203,154606
"311",2017-02-13 22:00:00,774,18598,1228,858,370,223,147,2687,640,2047,1483,564,127990,127523
"312",2017-02-13 23:00:00,774,18599,1095,722,373,254,119,2567,541,2026,1493,533,104590,104185
"313",2017-02-14 00:00:00,775,18600,1180,814,366,245,121,2448,508,1940,1416,524,97248,96867
"314",2017-02-14 01:00:00,775,18601,1104,710,394,261,133,2003,407,1596,1145,451,95831,95438
"315",2017-02-14 02:00:00,775,18602,959,638,321,192,129,1546,311,1235,874,361,90367,90009
"316",2017-02-14 03:00:00,775,18603,933,644,289,190,99,1161,248,913,660,253,84762,84398
"317",2017-02-14 04:00:00,775,18604,715,475,240,137,103,818,170,648,474,174,78622,78304
"318",2017-02-14 05:00:00,775,18605,688,465,223,151,72,648,113,535,384,151,74616,74310
"319",2017-02-14 06:00:00,775,18606,505,330,175,103,72,370,71,299,209,90,77007,76651
"320",2017-02-14 07:00:00,775,18607,385,242,143,103,40,200,65,135,96,39,77411,77084
"321",2017-02-14 08:00:00,775,18608,336,236,100,55,45,138,61,77,57,20,78869,78511
"322",2017-02-14 09:00:00,775,18609,318,242,76,45,31,113,38,75,57,18,80730,80333
"323",2017-02-14 10:00:00,775,18610,270,207,63,35,28,85,39,46,34,12,81296,80917
"324",2017-02-14 11:00:00,775,18611,306,253,53,33,20,111,26,85,59,26,86993,86615
"325",2017-02-14 12:00:00,775,18612,316,253,63,41,22,248,73,175,115,60,115828,115422
"326",2017-02-14 13:00:00,775,18613,512,404,108,75,33,666,198,468,313,155,162948,162449
"327",2017-02-14 14:00:00,775,18614,658,534,124,69,55,1096,328,768,519,249,192908,192260
"328",2017-02-14 15:00:00,775,18615,826,689,137,80,57,1273,468,805,563,242,195656,194892
"329",2017-02-14 16:00:00,775,18616,832,677,155,86,69,1523,557,966,658,308,190581,189870
"330",2017-02-14 17:00:00,775,18617,1003,783,220,135,85,1622,570,1052,747,305,171968,171277
"331",2017-02-14 18:00:00,775,18618,933,740,193,121,72,1672,661,1011,710,301,165631,164983
"332",2017-02-14 19:00:00,775,18619,1027,805,222,147,75,1813,654,1159,803,356,163873,163226
"333",2017-02-14 20:00:00,775,18620,1058,797,261,159,102,1996,643,1353,936,417,153368,152763
"334",2017-02-14 21:00:00,775,18621,1295,800,495,367,128,3436,581,2855,2238,617,139480,138867
"335",2017-02-14 22:00:00,775,18622,1198,743,455,318,137,2904,558,2346,1806,540,115026,114567
"336",2017-02-14 23:00:00,775,18623,1211,719,492,342,150,2156,457,1699,1297,402,94337,93948
"337",2017-02-15 00:00:00,776,18624,1148,738,410,305,105,1790,395,1395,1051,344,86504,86193
"338",2017-02-15 01:00:00,776,18625,1091,700,391,250,141,1782,372,1410,1012,398,82699,82349
"339",2017-02-15 02:00:00,776,18626,1165,796,369,250,119,1840,279,1561,1118,443,79426,79083
"340",2017-02-15 03:00:00,776,18627,1035,692,343,226,117,1509,212,1297,914,383,77673,77368
"341",2017-02-15 04:00:00,776,18628,871,599,272,175,97,863,185,678,506,172,75082,74768
"342",2017-02-15 05:00:00,776,18629,672,455,217,139,78,557,107,450,327,123,72092,71811
"343",2017-02-15 06:00:00,776,18630,472,320,152,99,53,314,84,230,169,61,73583,73230
"344",2017-02-15 07:00:00,776,18631,361,261,100,59,41,178,57,121,83,38,75277,74934
"345",2017-02-15 08:00:00,776,18632,333,256,77,47,30,121,41,80,59,21,77224,76861
"346",2017-02-15 09:00:00,776,18633,310,236,74,41,33,85,28,57,42,15,79188,78846
"347",2017-02-15 10:00:00,776,18634,304,237,67,37,30,73,23,50,34,16,79351,78999
"348",2017-02-15 11:00:00,776,18635,304,244,60,29,31,96,27,69,50,19,83832,83447
"349",2017-02-15 12:00:00,776,18636,326,250,76,45,31,292,81,211,145,66,105462,105033
"350",2017-02-15 13:00:00,776,18637,541,424,117,68,49,668,210,458,310,148,142283,141728
"351",2017-02-15 14:00:00,776,18638,721,563,158,95,63,1182,353,829,562,267,171160,170503
"352",2017-02-15 15:00:00,776,18639,843,689,154,100,54,1377,483,894,606,288,180484,179730
"353",2017-02-15 16:00:00,776,18640,944,733,211,131,80,1670,570,1100,743,357,180528,179798
"354",2017-02-15 17:00:00,776,18641,1011,808,203,138,65,1741,561,1180,824,356,166364,165664
"355",2017-02-15 18:00:00,776,18642,1034,828,206,140,66,2128,667,1461,1035,426,162428,161778
"356",2017-02-15 19:00:00,776,18643,1040,802,238,168,70,2279,661,1618,1117,501,161359,160715
"357",2017-02-15 20:00:00,776,18644,1149,842,307,193,114,2461,688,1773,1234,539,152730,152079
"358",2017-02-15 21:00:00,776,18645,1159,834,325,216,109,2714,673,2041,1436,605,140014,139439
"359",2017-02-15 22:00:00,776,18646,1221,860,361,226,135,2810,659,2151,1542,609,118632,118159
"360",2017-02-15 23:00:00,776,18647,1154,828,326,195,131,2749,607,2142,1558,584,100538,100146
"361",2017-02-16 00:00:00,777,18648,1099,717,382,241,141,2446,494,1952,1407,545,95263,94852
"362",2017-02-16 01:00:00,777,18649,997,625,372,251,121,2062,390,1672,1187,485,92905,92507
"363",2017-02-16 02:00:00,777,18650,999,647,352,221,131,1630,360,1270,940,330,88780,88406
"364",2017-02-16 03:00:00,777,18651,834,558,276,163,113,1230,272,958,679,279,85565,85232
"365",2017-02-16 04:00:00,777,18652,647,436,211,140,71,764,187,577,408,169,80901,80609
"366",2017-02-16 05:00:00,777,18653,528,353,175,107,68,430,101,329,249,80,77138,76829
"367",2017-02-16 06:00:00,777,18654,415,281,134,92,42,230,89,141,106,35,79709,79388
"368",2017-02-16 07:00:00,777,18655,308,239,69,47,22,161,58,103,72,31,84213,83800
"369",2017-02-16 08:00:00,777,18656,315,227,88,58,30,102,43,59,41,18,82792,82415
"370",2017-02-16 09:00:00,777,18657,291,226,65,36,29,72,23,49,34,15,84554,84195
"371",2017-02-16 10:00:00,777,18658,241,204,37,26,11,62,30,32,21,11,84215,83819
"372",2017-02-16 11:00:00,777,18659,277,217,60,39,21,151,56,95,61,34,90932,90569
"373",2017-02-16 12:00:00,777,18660,345,288,57,42,15,336,102,234,160,74,122913,122516
"374",2017-02-16 13:00:00,777,18661,536,436,100,60,40,648,195,453,301,152,178972,178500
"375",2017-02-16 14:00:00,777,18662,669,551,118,78,40,1171,351,820,533,287,214185,213561
"376",2017-02-16 15:00:00,777,18663,776,618,158,95,63,1289,482,807,567,240,215499,214802
"377",2017-02-16 16:00:00,777,18664,877,695,182,104,78,1602,564,1038,719,319,209582,208881
"378",2017-02-16 17:00:00,777,18665,927,701,226,146,80,1749,609,1140,803,337,188986,188308
"379",2017-02-16 18:00:00,777,18666,984,749,235,157,78,1892,618,1274,907,367,180671,180029
"380",2017-02-16 19:00:00,777,18667,979,740,239,150,89,2029,676,1353,946,407,178904,178222
"381",2017-02-16 20:00:00,777,18668,1015,745,270,154,116,2161,650,1511,1066,445,167299,166680
"382",2017-02-16 21:00:00,777,18669,960,665,295,196,99,2425,608,1817,1314,503,152880,152302
"383",2017-02-16 22:00:00,777,18670,1023,661,362,227,135,2300,528,1772,1301,471,125625,125157
"384",2017-02-16 23:00:00,777,18671,1051,700,351,243,108,2302,444,1858,1360,498,101937,101559
"385",2017-02-17 00:00:00,778,18672,1087,722,365,272,93,2124,446,1678,1205,473,95127,94744
"386",2017-02-17 01:00:00,778,18673,1052,659,393,256,137,1782,386,1396,1033,363,91783,91446
"387",2017-02-17 02:00:00,778,18674,983,603,380,259,121,1496,267,1229,890,339,85335,84982
"388",2017-02-17 03:00:00,778,18675,887,568,319,211,108,1120,196,924,652,272,81066,80739
"389",2017-02-17 04:00:00,778,18676,707,474,233,155,78,834,192,642,473,169,74695,74372
"390",2017-02-17 05:00:00,778,18677,655,407,248,159,89,544,130,414,319,95,69357,69092
"391",2017-02-17 06:00:00,778,18678,439,302,137,81,56,301,92,209,145,64,70452,70168
"392",2017-02-17 07:00:00,778,18679,335,235,100,70,30,173,53,120,87,33,72779,72505
"393",2017-02-17 08:00:00,778,18680,346,249,97,63,34,129,54,75,54,21,73513,73182
"394",2017-02-17 09:00:00,778,18681,279,220,59,32,27,77,39,38,25,13,75191,74847
"395",2017-02-17 10:00:00,778,18682,271,213,58,31,27,81,44,37,28,9,74981,74620
"396",2017-02-17 11:00:00,778,18683,295,231,64,40,24,148,43,105,70,35,82576,82235
"397",2017-02-17 12:00:00,778,18684,317,252,65,43,22,294,83,211,138,73,114538,114172
"398",2017-02-17 13:00:00,778,18685,452,366,86,58,28,680,196,484,327,157,164145,163704
"399",2017-02-17 14:00:00,778,18686,649,540,109,67,42,1179,320,859,581,278,187752,187176
"400",2017-02-17 15:00:00,778,18687,738,607,131,86,45,1431,452,979,676,303,187877,187262
"401",2017-02-17 16:00:00,778,18688,826,599,227,143,84,1661,544,1117,764,353,183140,182487
"402",2017-02-17 17:00:00,778,18689,883,675,208,145,63,1649,519,1130,808,322,163743,163099
"403",2017-02-17 18:00:00,778,18690,916,665,251,156,95,1893,633,1260,897,363,154852,154274
"404",2017-02-17 19:00:00,778,18691,920,671,249,149,100,2022,610,1412,992,420,151276,150739
"405",2017-02-17 20:00:00,778,18692,971,697,274,187,87,2098,584,1514,1077,437,140670,140132
"406",2017-02-17 21:00:00,778,18693,945,654,291,178,113,2255,586,1669,1207,462,125595,125134
"407",2017-02-17 22:00:00,778,18694,958,611,347,229,118,2449,580,1869,1356,513,103142,102701
"408",2017-02-17 23:00:00,778,18695,894,555,339,228,111,2244,439,1805,1312,493,83933,83621
"409",2017-02-18 00:00:00,779,18696,901,570,331,210,121,1940,367,1573,1163,410,75811,75503
"410",2017-02-18 01:00:00,779,18697,951,579,372,241,131,1871,325,1546,1127,419,70605,70287
"411",2017-02-18 02:00:00,779,18698,843,529,314,215,99,1679,273,1406,1019,387,67476,67175
"412",2017-02-18 03:00:00,779,18699,827,529,298,207,91,1317,229,1088,794,294,66432,66138
"413",2017-02-18 04:00:00,779,18700,717,454,263,172,91,918,145,773,583,190,63950,63692
"414",2017-02-18 05:00:00,779,18701,656,397,259,172,87,684,134,550,419,131,60269,60017
"415",2017-02-18 06:00:00,779,18702,504,304,200,127,73,353,78,275,205,70,56084,55858
"416",2017-02-18 07:00:00,779,18703,356,231,125,79,46,196,52,144,106,38,53664,53409
"417",2017-02-18 08:00:00,779,18704,274,186,88,56,32,148,45,103,76,27,52562,52354
"418",2017-02-18 09:00:00,779,18705,285,205,80,51,29,95,42,53,37,16,52231,52022
"419",2017-02-18 10:00:00,779,18706,260,200,60,37,23,70,35,35,25,10,52401,52203
"420",2017-02-18 11:00:00,779,18707,263,202,61,40,21,101,41,60,42,18,55246,54989
"421",2017-02-18 12:00:00,779,18708,277,213,64,47,17,236,74,162,118,44,63872,63643
"422",2017-02-18 13:00:00,779,18709,414,308,106,68,38,538,140,398,280,118,74885,74630
"423",2017-02-18 14:00:00,779,18710,540,380,160,129,31,1160,254,906,643,263,83782,83441
"424",2017-02-18 15:00:00,779,18711,755,539,216,138,78,1684,348,1336,960,376,89756,89393
"425",2017-02-18 16:00:00,779,18712,826,565,261,167,94,1728,396,1332,969,363,91724,91330
"426",2017-02-18 17:00:00,779,18713,895,570,325,211,114,1957,406,1551,1114,437,91020,90597
"427",2017-02-18 18:00:00,779,18714,1009,637,372,247,125,1940,457,1483,1088,395,87513,87086
"428",2017-02-18 19:00:00,779,18715,1048,712,336,216,120,2069,467,1602,1152,450,83581,83230
"429",2017-02-18 20:00:00,779,18716,973,614,359,238,121,2039,457,1582,1124,458,80092,79723
"430",2017-02-18 21:00:00,779,18717,990,642,348,244,104,2047,459,1588,1157,431,75595,75260
"431",2017-02-18 22:00:00,779,18718,1063,624,439,291,148,1934,373,1561,1151,410,70263,69959
"432",2017-02-18 23:00:00,779,18719,1010,577,433,295,138,1860,372,1488,1103,385,65523,65205
"433",2017-02-19 00:00:00,780,18720,981,565,416,285,131,1829,330,1499,1091,408,63923,63634
"434",2017-02-19 01:00:00,780,18721,991,586,405,282,123,1690,302,1388,1027,361,62140,61847
"435",2017-02-19 02:00:00,780,18722,934,589,345,245,100,1290,250,1040,788,252,62003,61740
"436",2017-02-19 03:00:00,780,18723,846,540,306,229,77,969,167,802,587,215,63951,63686
"437",2017-02-19 04:00:00,780,18724,800,502,298,210,88,857,154,703,526,177,64346,64107
"438",2017-02-19 05:00:00,780,18725,759,480,279,175,104,488,105,383,288,95,60961,60716
"439",2017-02-19 06:00:00,780,18726,560,352,208,131,77,320,74,246,186,60,57534,57302
"440",2017-02-19 07:00:00,780,18727,419,276,143,95,48,190,44,146,111,35,54010,53759
"441",2017-02-19 08:00:00,780,18728,319,232,87,53,34,128,43,85,66,19,52411,52202
"442",2017-02-19 09:00:00,780,18729,267,191,76,49,27,72,35,37,25,12,51571,51354
"443",2017-02-19 10:00:00,780,18730,245,185,60,35,25,93,51,42,31,11,52226,52008
"444",2017-02-19 11:00:00,780,18731,248,170,78,52,26,95,33,62,44,18,55210,54994
"445",2017-02-19 12:00:00,780,18732,299,222,77,48,29,156,57,99,66,33,62070,61813
"446",2017-02-19 13:00:00,780,18733,342,252,90,60,30,421,106,315,222,93,70273,70000
"447",2017-02-19 14:00:00,780,18734,642,423,219,156,63,863,177,686,496,190,76919,76600
"448",2017-02-19 15:00:00,780,18735,731,498,233,156,77,1332,250,1082,760,322,82521,82184
"449",2017-02-19 16:00:00,780,18736,797,527,270,176,94,1360,276,1084,788,296,86310,85920
"450",2017-02-19 17:00:00,780,18737,899,612,287,183,104,1566,339,1227,898,329,85893,85530
"451",2017-02-19 18:00:00,780,18738,918,591,327,212,115,1701,367,1334,986,348,82921,82562
"452",2017-02-19 19:00:00,780,18739,974,630,344,225,119,1722,375,1347,994,353,82300,81916
"453",2017-02-19 20:00:00,780,18740,964,628,336,214,122,1820,391,1429,1030,399,80282,79911
"454",2017-02-19 21:00:00,780,18741,934,603,331,208,123,1767,385,1382,1024,358,78224,77898
"455",2017-02-19 22:00:00,780,18742,937,630,307,186,121,1752,369,1383,1028,355,74752,74431
"456",2017-02-19 23:00:00,780,18743,972,624,348,226,122,1922,344,1578,1186,392,72379,72049
"457",2017-02-20 00:00:00,781,18744,893,566,327,213,114,1699,302,1397,1026,371,80457,80120
"458",2017-02-20 01:00:00,781,18745,1044,658,386,270,116,1372,236,1136,847,289,87509,87153
"459",2017-02-20 02:00:00,781,18746,1003,636,367,248,119,1170,242,928,693,235,84162,83823
"460",2017-02-20 03:00:00,781,18747,880,551,329,237,92,930,173,757,563,194,83719,83391
"461",2017-02-20 04:00:00,781,18748,812,512,300,220,80,662,140,522,385,137,82374,82057
"462",2017-02-20 05:00:00,781,18749,656,421,235,170,65,479,106,373,277,96,79268,78976
"463",2017-02-20 06:00:00,781,18750,494,330,164,95,69,297,83,214,151,63,82093,81780
"464",2017-02-20 07:00:00,781,18751,437,289,148,98,50,191,46,145,105,40,83538,83203
"465",2017-02-20 08:00:00,781,18752,325,247,78,58,20,108,31,77,54,23,84051,83705
"466",2017-02-20 09:00:00,781,18753,282,221,61,44,17,92,35,57,43,14,86954,86570
"467",2017-02-20 10:00:00,781,18754,247,201,46,34,12,73,25,48,33,15,84706,84340
"468",2017-02-20 11:00:00,781,18755,272,237,35,23,12,120,39,81,54,27,96830,96481
"469",2017-02-20 12:00:00,781,18756,337,266,71,40,31,262,96,166,117,49,142361,141968
"470",2017-02-20 13:00:00,781,18757,512,386,126,81,45,742,209,533,364,169,198250,197756
"471",2017-02-20 14:00:00,781,18758,727,570,157,100,57,1392,314,1078,748,330,206137,205572
"472",2017-02-20 15:00:00,781,18759,866,641,225,161,64,1919,462,1457,990,467,190780,190175
"473",2017-02-20 16:00:00,781,18760,904,650,254,196,58,2250,570,1680,1189,491,177648,177051
"474",2017-02-20 17:00:00,781,18761,1050,743,307,219,88,2583,625,1958,1392,566,158640,158031
"475",2017-02-20 18:00:00,781,18762,1070,753,317,236,81,2749,683,2066,1463,603,150336,149723
"476",2017-02-20 19:00:00,781,18763,1181,822,359,267,92,2881,705,2176,1589,587,147868,147284
"477",2017-02-20 20:00:00,781,18764,1108,779,329,247,82,2839,669,2170,1579,591,140785,140236
"478",2017-02-20 21:00:00,781,18765,1174,771,403,296,107,3105,722,2383,1747,636,129572,129039
"479",2017-02-20 22:00:00,781,18766,1212,789,423,301,122,3054,605,2449,1824,625,112145,111726
"480",2017-02-20 23:00:00,781,18767,1105,684,421,296,125,2879,553,2326,1717,609,95331,94923
"481",2017-02-21 00:00:00,782,18768,1126,704,422,301,121,2503,407,2096,1539,557,92165,91763
"482",2017-02-21 01:00:00,782,18769,1100,678,422,305,117,2155,425,1730,1265,465,92284,91892
"483",2017-02-21 02:00:00,782,18770,1143,703,440,328,112,1758,319,1439,1042,397,87589,87192
"484",2017-02-21 03:00:00,782,18771,931,572,359,272,87,1195,213,982,720,262,83169,82836
"485",2017-02-21 04:00:00,782,18772,823,489,334,216,118,795,151,644,479,165,78588,78252
"486",2017-02-21 05:00:00,782,18773,672,416,256,166,90,528,112,416,302,114,75082,74781
"487",2017-02-21 06:00:00,782,18774,521,344,177,109,68,346,90,256,192,64,77615,77299
"488",2017-02-21 07:00:00,782,18775,411,289,122,65,57,188,62,126,95,31,79103,78753
"489",2017-02-21 08:00:00,782,18776,340,254,86,58,28,111,37,74,51,23,80151,79786
"490",2017-02-21 09:00:00,782,18777,315,235,80,44,36,82,30,52,41,11,82006,81620
"491",2017-02-21 10:00:00,782,18778,315,233,82,46,36,87,43,44,30,14,81636,81278
"492",2017-02-21 11:00:00,782,18779,298,240,58,37,21,114,48,66,48,18,92018,91660
"493",2017-02-21 12:00:00,782,18780,301,223,78,55,23,286,100,186,130,56,131917,131546
"494",2017-02-21 13:00:00,782,18781,496,407,89,58,31,606,176,430,285,145,195134,194642
"495",2017-02-21 14:00:00,782,18782,691,541,150,103,47,1180,300,880,617,263,224417,223784
"496",2017-02-21 15:00:00,782,18783,821,641,180,127,53,1596,429,1167,814,353,219214,218482
"497",2017-02-21 16:00:00,782,18784,899,680,219,134,85,1653,521,1132,779,353,208959,208236
"498",2017-02-21 17:00:00,782,18785,894,686,208,134,74,1784,571,1213,856,357,185143,184495
"499",2017-02-21 18:00:00,782,18786,983,749,234,149,85,1958,620,1338,942,396,175689,175028
"500",2017-02-21 19:00:00,782,18787,996,741,255,146,109,2020,640,1380,980,400,170214,169604
"501",2017-02-21 20:00:00,782,18788,995,720,275,179,96,2183,662,1521,1109,412,159210,158621
"502",2017-02-21 21:00:00,782,18789,1106,768,338,221,117,2478,635,1843,1324,519,144170,143617
"503",2017-02-21 22:00:00,782,18790,1110,764,346,207,139,2541,553,1988,1442,546,120175,119693
"504",2017-02-21 23:00:00,782,18791,1162,758,404,245,159,2553,511,2042,1473,569,100464,100072
"505",2017-02-22 00:00:00,783,18792,1189,770,419,276,143,2265,434,1831,1312,519,94191,93847
"506",2017-02-22 01:00:00,783,18793,1106,675,431,260,171,1941,335,1606,1189,417,90827,90457
"507",2017-02-22 02:00:00,783,18794,999,651,348,250,98,1655,288,1367,1002,365,87798,87396
"508",2017-02-22 03:00:00,783,18795,908,580,328,197,131,1373,243,1130,811,319,84849,84535
"509",2017-02-22 04:00:00,783,18796,762,504,258,163,95,914,187,727,526,201,80887,80555
"510",2017-02-22 05:00:00,783,18797,672,441,231,148,83,504,117,387,280,107,75688,75373
"511",2017-02-22 06:00:00,783,18798,503,330,173,116,57,305,64,241,174,67,77702,77374
"512",2017-02-22 07:00:00,783,18799,334,247,87,62,25,200,52,148,100,48,79403,79042
"513",2017-02-22 08:00:00,783,18800,353,281,72,43,29,106,34,72,48,24,81567,81207
"514",2017-02-22 09:00:00,783,18801,300,226,74,44,30,99,35,64,48,16,83843,83481
"515",2017-02-22 10:00:00,783,18802,308,251,57,32,25,86,44,42,28,14,82010,81621
"516",2017-02-22 11:00:00,783,18803,309,249,60,31,29,112,43,69,48,21,86333,85972
"517",2017-02-22 12:00:00,783,18804,397,314,83,52,31,79,1,78,50,28,108480,108056
"518",2017-02-22 13:00:00,783,18805,511,387,124,81,43,270,20,250,175,75,145705,145202
"519",2017-02-22 14:00:00,783,18806,695,550,145,85,60,1094,325,769,525,244,175064,174398
"520",2017-02-22 15:00:00,783,18807,748,580,168,107,61,1474,477,997,697,300,184689,183985
"521",2017-02-22 16:00:00,783,18808,846,665,181,108,73,1646,569,1077,753,324,181795,181032
"522",2017-02-22 17:00:00,783,18809,916,690,226,143,83,1855,592,1263,865,398,168423,167781
"523",2017-02-22 18:00:00,783,18810,996,775,221,130,91,1926,643,1283,889,394,161950,161343
"524",2017-02-22 19:00:00,783,18811,898,701,197,128,69,2059,660,1399,995,404,160665,159960
"525",2017-02-22 20:00:00,783,18812,981,715,266,168,98,2251,649,1602,1136,466,151975,151377
"526",2017-02-22 21:00:00,783,18813,987,707,280,179,101,2444,667,1777,1250,527,138443,137862
"527",2017-02-22 22:00:00,783,18814,1077,751,326,213,113,2508,577,1931,1382,549,119836,119397
"528",2017-02-22 23:00:00,783,18815,1034,679,355,247,108,2657,530,2127,1526,601,101693,101283
"529",2017-02-23 00:00:00,784,18816,1075,668,407,282,125,2165,435,1730,1220,510,97678,97299
"530",2017-02-23 01:00:00,784,18817,1018,622,396,253,143,1910,410,1500,1075,425,96474,96122
"531",2017-02-23 02:00:00,784,18818,1063,683,380,249,131,1612,343,1269,931,338,92685,92311
"532",2017-02-23 03:00:00,784,18819,886,573,313,197,116,1240,245,995,721,274,89053,88732
"533",2017-02-23 04:00:00,784,18820,793,546,247,149,98,919,169,750,549,201,84706,84387
"534",2017-02-23 05:00:00,784,18821,608,412,196,134,62,519,127,392,282,110,79861,79550
"535",2017-02-23 06:00:00,784,18822,469,324,145,97,48,298,94,204,147,57,81377,81043
"536",2017-02-23 07:00:00,784,18823,328,250,78,44,34,185,46,139,102,37,82871,82547
"537",2017-02-23 08:00:00,784,18824,277,208,69,43,26,115,42,73,53,20,83854,83484
"538",2017-02-23 09:00:00,784,18825,305,251,54,29,25,97,45,52,34,18,84055,83667
"539",2017-02-23 10:00:00,784,18826,278,230,48,34,14,88,37,51,36,15,82868,82510
"540",2017-02-23 11:00:00,784,18827,256,194,62,32,30,130,36,94,69,25,89613,89270
"541",2017-02-23 12:00:00,784,18828,329,266,63,39,24,283,87,196,130,66,121817,121419
"542",2017-02-23 13:00:00,784,18829,457,355,102,67,35,686,205,481,328,153,171125,170651
"543",2017-02-23 14:00:00,784,18830,672,533,139,88,51,1201,365,836,565,271,198934,198328
"544",2017-02-23 15:00:00,784,18831,787,640,147,84,63,1349,495,854,602,252,200255,199574
"545",2017-02-23 16:00:00,784,18832,884,707,177,107,70,1646,521,1125,763,362,193701,192977
"546",2017-02-23 17:00:00,784,18833,946,720,226,152,74,1718,590,1128,785,343,175612,174937
"547",2017-02-23 18:00:00,784,18834,921,720,201,134,67,1818,621,1197,840,357,169606,168988
"548",2017-02-23 19:00:00,784,18835,952,735,217,133,84,1984,708,1276,884,392,169794,169098
"549",2017-02-23 20:00:00,784,18836,976,728,248,148,100,2204,642,1562,1125,437,158681,158078
"550",2017-02-23 21:00:00,784,18837,1014,749,265,162,103,2311,604,1707,1210,497,145296,144724
"551",2017-02-23 22:00:00,784,18838,1013,723,290,178,112,2392,536,1856,1309,547,122564,122093
"552",2017-02-23 23:00:00,784,18839,1024,683,341,235,106,2409,474,1935,1420,515,101685,101280
"553",2017-02-24 00:00:00,785,18840,1048,644,404,268,136,2030,444,1586,1135,451,96054,95702
"554",2017-02-24 01:00:00,785,18841,1095,653,442,279,163,2002,388,1614,1186,428,94323,93973
"555",2017-02-24 02:00:00,785,18842,956,582,374,256,118,1546,286,1260,896,364,88387,88028
"556",2017-02-24 03:00:00,785,18843,827,526,301,198,103,1250,215,1035,739,296,82280,81962
"557",2017-02-24 04:00:00,785,18844,707,468,239,159,80,873,154,719,505,214,75917,75592
"558",2017-02-24 05:00:00,785,18845,618,394,224,157,67,627,134,493,373,120,69899,69593
"559",2017-02-24 06:00:00,785,18846,475,344,131,90,41,189,13,176,127,49,71816,71488
"560",2017-02-24 08:00:00,785,18848,293,225,68,40,28,18,18,0,0,0,74125,73771
"561",2017-02-24 09:00:00,785,18849,280,226,54,34,20,15,15,0,0,0,73667,73319
"562",2017-02-24 10:00:00,785,18850,203,173,30,22,8,12,12,0,0,0,73792,73468
"563",2017-02-24 11:00:00,785,18851,266,235,31,16,15,13,13,0,0,0,82586,82282
"564",2017-02-24 12:00:00,785,18852,302,248,54,36,18,21,21,0,0,0,114686,114345
"565",2017-02-24 13:00:00,785,18853,478,402,76,53,23,23,21,2,1,1,165638,165216
"566",2017-02-24 14:00:00,785,18854,626,490,136,87,49,32,30,2,1,1,192839,192271
"567",2017-02-24 15:00:00,785,18855,780,602,178,94,84,43,42,1,1,0,192001,191376
"568",2017-02-24 16:00:00,785,18856,899,693,206,112,94,49,49,0,0,0,187986,187332
"569",2017-02-24 17:00:00,785,18857,885,672,213,138,75,46,46,0,0,0,167144,166516
"570",2017-02-24 18:00:00,785,18858,905,660,245,156,89,33,29,4,3,1,162196,161611
"571",2017-02-24 19:00:00,785,18859,944,686,258,158,100,35,34,1,1,0,162865,161901
"572",2017-02-24 20:00:00,785,18860,972,689,283,169,114,43,43,0,0,0,151925,150989
"573",2017-02-24 21:00:00,785,18861,1010,737,273,170,103,36,31,5,3,2,134954,134114
