"","dt","dnum","hnum","totchib","winchib","xbxchib","xtkchib","xabchib","totcall","wincall","xbxcall","xtkcall","xabcall","actsess","actuser"
"939",2017-04-16 02:00:00,836,20066,810,430,380,289,91,1115,171,944,690,254,68798,68383
"940",2017-04-16 03:00:00,836,20067,725,423,302,231,71,761,100,661,479,182,67837,67427
"941",2017-04-16 04:00:00,836,20068,642,371,271,197,74,541,86,455,323,132,66824,66393
"942",2017-04-16 05:00:00,836,20069,536,329,207,158,49,340,95,245,174,71,64105,63708
"943",2017-04-16 06:00:00,836,20070,421,251,170,125,45,197,61,136,97,39,62294,61915
"944",2017-04-16 07:00:00,836,20071,302,189,113,78,35,92,24,68,51,17,61874,61518
"945",2017-04-16 08:00:00,836,20072,266,186,80,55,25,64,24,40,29,11,61748,61410
"946",2017-04-16 09:00:00,836,20073,254,194,60,43,17,61,21,40,30,10,61208,60864
"947",2017-04-16 10:00:00,836,20074,256,178,78,53,25,70,30,40,29,11,62916,62521
"948",2017-04-16 11:00:00,836,20075,252,188,64,48,16,139,41,98,73,25,68466,68025
"949",2017-04-16 12:00:00,836,20076,360,270,90,65,25,322,81,241,178,63,75924,75494
"950",2017-04-16 13:00:00,836,20077,472,325,147,117,30,671,117,554,402,152,83832,83337
"951",2017-04-16 14:00:00,836,20078,535,347,188,128,60,973,159,814,589,225,88808,88319
"952",2017-04-16 15:00:00,836,20079,679,451,228,165,63,1043,177,866,625,241,90074,89538
"953",2017-04-16 16:00:00,836,20080,670,451,219,147,72,1149,201,948,683,265,89618,89093
"954",2017-04-16 17:00:00,836,20081,819,512,307,200,107,1152,188,964,695,269,89085,88549
"955",2017-04-16 18:00:00,836,20082,857,526,331,194,137,1258,228,1030,753,277,84221,83710
"956",2017-04-16 19:00:00,836,20083,861,559,302,186,116,1215,227,988,715,273,82270,81759
"957",2017-04-16 20:00:00,836,20084,899,530,369,228,141,1358,212,1146,845,301,77730,77248
"958",2017-04-16 21:00:00,836,20085,839,489,350,222,128,1290,220,1070,781,289,75037,74558
"959",2017-04-16 22:00:00,836,20086,810,458,352,247,105,1355,194,1161,850,311,73696,73241
"960",2017-04-16 23:00:00,836,20087,881,501,380,242,138,1401,208,1193,880,313,76001,75578
"961",2017-04-17 00:00:00,837,20088,917,525,392,295,97,1355,198,1157,844,313,85617,85144
"962",2017-04-17 01:00:00,837,20089,808,493,315,239,76,1126,186,940,682,258,93179,92587
"963",2017-04-17 02:00:00,837,20090,756,484,272,198,74,791,99,692,505,187,86947,86378
"964",2017-04-17 03:00:00,837,20091,710,463,247,188,59,593,104,489,357,132,86234,85692
"965",2017-04-17 04:00:00,837,20092,537,370,167,137,30,380,76,304,224,80,80401,79892
"966",2017-04-17 05:00:00,837,20093,471,312,159,106,53,239,52,187,134,53,78462,77988
"967",2017-04-17 06:00:00,837,20094,360,245,115,75,40,112,25,87,67,20,79410,78886
"968",2017-04-17 07:00:00,837,20095,263,194,69,45,24,84,36,48,35,13,80267,79717
"969",2017-04-17 08:00:00,837,20096,237,191,46,30,16,68,35,33,24,9,80425,79854
"970",2017-04-17 09:00:00,837,20097,242,208,34,23,11,53,16,37,23,14,85120,84578
"971",2017-04-17 10:00:00,837,20098,292,239,53,37,16,74,23,51,39,12,99955,99407
"972",2017-04-17 11:00:00,837,20099,309,268,41,30,11,252,77,175,124,51,152806,152132
"973",2017-04-17 12:00:00,837,20100,436,378,58,40,18,558,171,387,265,122,230265,229161
"974",2017-04-17 13:00:00,837,20101,651,551,100,71,29,1021,293,728,490,238,254584,253181
"975",2017-04-17 14:00:00,837,20102,803,665,138,105,33,1333,412,921,640,281,245829,244380
"976",2017-04-17 15:00:00,837,20103,862,703,159,113,46,1576,504,1072,746,326,235739,234231
"977",2017-04-17 16:00:00,837,20104,907,722,185,138,47,1877,538,1339,908,431,210654,209283
"978",2017-04-17 17:00:00,837,20105,1012,754,258,186,72,1790,589,1201,852,349,204087,202747
"979",2017-04-17 18:00:00,837,20106,1173,836,337,204,133,1897,583,1314,919,395,197840,196536
"980",2017-04-17 19:00:00,837,20107,1221,870,351,228,123,2006,581,1425,984,441,186091,184824
"981",2017-04-17 20:00:00,837,20108,1237,851,386,260,126,2220,562,1658,1169,489,169135,168007
"982",2017-04-17 21:00:00,837,20109,1224,801,423,266,157,2278,562,1716,1205,511,142153,141271
"983",2017-04-17 22:00:00,837,20110,1207,800,407,264,143,2216,489,1727,1247,480,119603,118846
"984",2017-04-17 23:00:00,837,20111,1140,752,388,267,121,2142,453,1689,1221,468,109533,108817
"985",2017-04-18 00:00:00,838,20112,1059,658,401,289,112,1805,357,1448,1047,401,106556,105917
"986",2017-04-18 01:00:00,838,20113,1095,667,428,306,122,1637,313,1324,971,353,108697,107954
"987",2017-04-18 02:00:00,838,20114,888,554,334,237,97,1270,221,1049,747,302,101931,101215
"988",2017-04-18 03:00:00,838,20115,760,477,283,207,76,755,162,593,443,150,93934,93336
"989",2017-04-18 04:00:00,838,20116,660,432,228,144,84,458,112,346,247,99,88000,87449
"990",2017-04-18 05:00:00,838,20117,459,323,136,91,45,289,86,203,150,53,90356,89788
"991",2017-04-18 06:00:00,838,20118,329,225,104,73,31,150,56,94,63,31,99856,99159
"992",2017-04-18 07:00:00,838,20119,369,272,97,56,41,104,41,63,46,17,104067,103333
"993",2017-04-18 08:00:00,838,20120,332,273,59,36,23,56,30,26,20,6,102012,101245
"994",2017-04-18 09:00:00,838,20121,331,286,45,29,16,62,36,26,18,8,102137,101388
"995",2017-04-18 10:00:00,838,20122,335,295,40,25,15,118,47,71,49,22,106902,106136
"996",2017-04-18 11:00:00,838,20123,389,321,68,47,21,265,84,181,120,61,136019,135218
"997",2017-04-18 12:00:00,838,20124,522,432,90,67,23,612,197,415,271,144,185265,184109
"998",2017-04-18 13:00:00,838,20125,667,560,107,70,37,890,277,613,412,201,216486,215018
"999",2017-04-18 14:00:00,838,20126,798,660,138,98,40,1249,382,867,596,271,220068,218529
"1000",2017-04-18 15:00:00,838,20127,897,719,178,119,59,1432,469,963,662,301,215648,214221
"1001",2017-04-18 16:00:00,838,20128,891,726,165,108,57,1586,567,1019,716,303,195361,194064
"1002",2017-04-18 17:00:00,838,20129,921,723,198,141,57,1576,530,1046,729,317,190814,189487
"1003",2017-04-18 18:00:00,838,20130,1036,794,242,156,86,1686,572,1114,784,330,189506,188169
"1004",2017-04-18 19:00:00,838,20131,988,706,282,190,92,1875,591,1284,916,368,178481,177187
"1005",2017-04-18 20:00:00,838,20132,1127,755,372,268,104,2147,571,1576,1129,447,161165,160113
"1006",2017-04-18 21:00:00,838,20133,1107,665,442,335,107,2285,503,1782,1336,446,135645,134761
"1007",2017-04-18 22:00:00,838,20134,1149,685,464,345,119,2318,469,1849,1392,457,114247,113531
"1008",2017-04-18 23:00:00,838,20135,1160,699,461,335,126,2350,399,1951,1485,466,103574,102964
"1009",2017-04-19 00:00:00,839,20136,1168,714,454,337,117,2133,343,1790,1357,433,99672,99086
"1010",2017-04-19 01:00:00,839,20137,1099,638,461,351,110,1602,290,1312,1011,301,99793,99094
"1011",2017-04-19 02:00:00,839,20138,1046,644,402,309,93,1196,243,953,716,237,96218,95531
"1012",2017-04-19 03:00:00,839,20139,845,503,342,245,97,732,171,561,421,140,89587,89000
"1013",2017-04-19 04:00:00,839,20140,650,445,205,135,70,467,124,343,245,98,86362,85755
"1014",2017-04-19 05:00:00,839,20141,516,344,172,102,70,215,57,158,120,38,85438,84850
"1015",2017-04-19 06:00:00,839,20142,386,271,115,76,39,136,45,91,70,21,95034,94333
"1016",2017-04-19 07:00:00,839,20143,310,221,89,52,37,112,63,49,34,15,99622,98868
"1017",2017-04-19 08:00:00,839,20144,321,255,66,36,30,63,29,34,26,8,99165,98425
"1018",2017-04-19 09:00:00,839,20145,321,260,61,33,28,48,29,19,15,4,100362,99597
"1019",2017-04-19 10:00:00,839,20146,341,272,69,43,26,101,53,48,33,15,101836,101128
"1020",2017-04-19 11:00:00,839,20147,439,355,84,54,30,197,69,128,83,45,121898,121183
"1021",2017-04-19 12:00:00,839,20148,505,420,85,63,22,520,172,348,238,110,158444,157469
"1022",2017-04-19 13:00:00,839,20149,705,569,136,88,48,992,348,644,432,212,190147,188868
"1023",2017-04-19 14:00:00,839,20150,844,692,152,101,51,1217,415,802,534,268,199994,198659
"1024",2017-04-19 15:00:00,839,20151,875,709,166,112,54,1288,476,812,582,230,197803,196392
"1025",2017-04-19 16:00:00,839,20152,928,752,176,112,64,1488,545,943,643,300,183157,181931
"1026",2017-04-19 17:00:00,839,20153,946,739,207,130,77,1569,581,988,701,287,180385,179164
"1027",2017-04-19 18:00:00,839,20154,972,722,250,159,91,1593,576,1017,721,296,179394,178180
"1028",2017-04-19 19:00:00,839,20155,1080,751,329,226,103,1827,566,1261,905,356,168927,167714
"1029",2017-04-19 20:00:00,839,20156,1056,722,334,212,122,2051,567,1484,1066,418,154457,153391
"1030",2017-04-19 21:00:00,839,20157,1044,680,364,250,114,2093,510,1583,1145,438,133135,132242
"1031",2017-04-19 22:00:00,839,20158,1024,596,428,291,137,1915,444,1471,1073,398,112351,111622
"1032",2017-04-19 23:00:00,839,20159,1102,662,440,310,130,1721,392,1329,974,355,102603,101942
"1033",2017-04-20 00:00:00,840,20160,1117,689,428,309,119,1708,338,1370,1022,348,100138,99534
"1034",2017-04-20 01:00:00,840,20161,1036,633,403,270,133,1377,251,1126,832,294,101513,100879
"1035",2017-04-20 02:00:00,840,20162,944,593,351,241,110,931,209,722,538,184,96196,95586
"1036",2017-04-20 03:00:00,840,20163,804,517,287,196,91,644,131,513,372,141,90439,89838
"1037",2017-04-20 04:00:00,840,20164,622,388,234,159,75,469,94,375,278,97,84902,84362
"1038",2017-04-20 05:00:00,840,20165,492,347,145,87,58,254,66,188,145,43,84686,84103
"1039",2017-04-20 06:00:00,840,20166,414,293,121,73,48,140,56,84,68,16,94645,93977
"1040",2017-04-20 07:00:00,840,20167,382,304,78,56,22,98,45,53,41,12,97579,96886
"1041",2017-04-20 08:00:00,840,20168,331,259,72,39,33,53,26,27,20,7,98792,98079
"1042",2017-04-20 09:00:00,840,20169,320,263,57,30,27,62,36,26,20,6,98923,98167
"1043",2017-04-20 10:00:00,840,20170,355,288,67,39,28,55,27,28,21,7,104549,103834
"1044",2017-04-20 11:00:00,840,20171,391,321,70,46,24,161,53,108,75,33,135305,134539
"1045",2017-04-20 12:00:00,840,20172,470,398,72,49,23,473,141,332,222,110,189339,188268
"1046",2017-04-20 13:00:00,840,20173,671,524,147,94,53,980,313,667,440,227,224565,223176
"1047",2017-04-20 14:00:00,840,20174,808,664,144,95,49,1107,417,690,477,213,228939,227524
"1048",2017-04-20 15:00:00,840,20175,856,685,171,108,63,1321,524,797,554,243,221471,219955
"1049",2017-04-20 16:00:00,840,20176,894,729,165,118,47,1408,496,912,624,288,204496,203258
"1050",2017-04-20 17:00:00,840,20177,855,671,184,138,46,1536,575,961,672,289,197396,196100
"1051",2017-04-20 18:00:00,840,20178,888,668,220,131,89,1489,558,931,664,267,194747,193507
"1052",2017-04-20 19:00:00,840,20179,922,698,224,153,71,1756,612,1144,807,337,180891,179708
"1053",2017-04-20 20:00:00,840,20180,1089,795,294,203,91,1792,516,1276,903,373,166254,165177
"1054",2017-04-20 21:00:00,840,20181,1013,681,332,228,104,1832,471,1361,975,386,137655,136801
"1055",2017-04-20 22:00:00,840,20182,973,598,375,241,134,1735,432,1303,935,368,112079,111422
"1056",2017-04-20 23:00:00,840,20183,5,3,2,2,0,1654,416,1238,899,339,100761,100158
"1057",2017-04-21 00:00:00,841,20184,911,507,404,286,118,1504,329,1175,857,318,97166,96574
"1058",2017-04-21 01:00:00,841,20185,927,518,409,281,128,1117,237,880,652,228,98244,97618
"1059",2017-04-21 02:00:00,841,20186,839,500,339,238,101,845,209,636,474,162,91014,90418
"1060",2017-04-21 03:00:00,841,20187,725,443,282,177,105,693,150,543,384,159,83650,83056
"1061",2017-04-21 04:00:00,841,20188,592,379,213,147,66,393,101,292,222,70,77175,76720
"1062",2017-04-21 05:00:00,841,20189,447,313,134,91,43,208,63,145,106,39,75763,75276
"1063",2017-04-21 06:00:00,841,20190,371,262,109,76,33,139,43,96,70,26,83898,83321
"1064",2017-04-21 07:00:00,841,20191,332,243,89,60,29,83,42,41,33,8,88867,88216
"1065",2017-04-21 08:00:00,841,20192,287,221,66,44,22,81,33,48,35,13,88591,87966
"1066",2017-04-21 09:00:00,841,20193,284,240,44,25,19,44,27,17,10,7,89677,89007
"1067",2017-04-21 10:00:00,841,20194,286,263,23,20,3,68,33,35,26,9,94531,93939
"1068",2017-04-21 11:00:00,841,20195,305,258,47,36,11,213,75,138,94,44,123090,122402
"1069",2017-04-21 12:00:00,841,20196,451,383,68,47,21,422,186,236,155,81,169294,168371
"1070",2017-04-21 13:00:00,841,20197,600,517,83,62,21,920,317,603,405,198,197290,195994
"1071",2017-04-21 14:00:00,841,20198,728,585,143,94,49,1068,401,667,458,209,203303,201924
"1072",2017-04-21 15:00:00,841,20199,762,609,153,98,55,1282,439,843,582,261,197545,196159
"1073",2017-04-21 16:00:00,841,20200,867,675,192,132,60,1482,528,954,655,299,178744,177531
"1074",2017-04-21 17:00:00,841,20201,919,695,224,145,79,1644,555,1089,755,334,172800,171565
"1075",2017-04-21 18:00:00,841,20202,885,651,234,145,89,1574,568,1006,697,309,170961,169764
"1076",2017-04-21 19:00:00,841,20203,878,621,257,157,100,1819,677,1142,790,352,160470,159279
"1077",2017-04-21 20:00:00,841,20204,1003,684,319,203,116,2029,594,1435,1024,411,144124,143141
"1078",2017-04-21 21:00:00,841,20205,1105,794,311,226,85,2515,491,2024,1457,567,118290,117498
"1079",2017-04-21 22:00:00,841,20206,1145,757,388,271,117,2564,422,2142,1562,580,98050,97359
"1080",2017-04-21 23:00:00,841,20207,1004,617,387,278,109,1989,376,1613,1159,454,86234,85726
"1081",2017-04-22 00:00:00,842,20208,1017,584,433,275,158,1554,337,1217,896,321,78902,78426
"1082",2017-04-22 01:00:00,842,20209,970,554,416,279,137,1390,276,1114,810,304,74794,74320
"1083",2017-04-22 02:00:00,842,20210,925,488,437,295,142,1120,202,918,672,246,71939,71527
"1084",2017-04-22 03:00:00,842,20211,800,464,336,236,100,792,161,631,458,173,67888,67496
"1085",2017-04-22 04:00:00,842,20212,685,375,310,218,92,554,118,436,313,123,63802,63417
"1086",2017-04-22 05:00:00,842,20213,495,301,194,117,77,377,94,283,205,78,61092,60739
"1087",2017-04-22 06:00:00,842,20214,424,246,178,105,73,210,63,147,109,38,59864,59502
"1088",2017-04-22 07:00:00,842,20215,330,225,105,63,42,136,50,86,61,25,59837,59457
"1089",2017-04-22 08:00:00,842,20216,296,214,82,51,31,98,51,47,30,17,58961,58596
"1090",2017-04-22 09:00:00,842,20217,280,200,80,43,37,93,60,33,24,9,59807,59440
"1091",2017-04-22 10:00:00,842,20218,276,208,68,42,26,87,37,50,33,17,62658,62285
"1092",2017-04-22 11:00:00,842,20219,315,247,68,44,24,176,71,105,79,26,71300,70892
"1093",2017-04-22 12:00:00,842,20220,393,306,87,66,21,480,100,380,258,122,80987,80554
"1094",2017-04-22 13:00:00,842,20221,572,423,149,92,57,894,208,686,473,213,90625,90132
"1095",2017-04-22 14:00:00,842,20222,619,428,191,143,48,1025,197,828,605,223,97217,96691
"1096",2017-04-22 15:00:00,842,20223,823,534,289,202,87,1067,251,816,571,245,100575,99928
"1097",2017-04-22 16:00:00,842,20224,849,578,271,187,84,1477,379,1098,780,318,99082,98479
"1098",2017-04-22 17:00:00,842,20225,914,596,318,218,100,1764,447,1317,930,387,95820,95254
"1099",2017-04-22 18:00:00,842,20226,959,621,338,225,113,1709,449,1260,908,352,92546,92001
"1100",2017-04-22 19:00:00,842,20227,1012,670,342,225,117,1729,426,1303,911,392,89218,88678
"1101",2017-04-22 20:00:00,842,20228,942,607,335,242,93,1590,438,1152,825,327,83794,83282
"1102",2017-04-22 21:00:00,842,20229,1006,601,405,286,119,1824,389,1435,1040,395,77275,76795
"1103",2017-04-22 22:00:00,842,20230,941,544,397,265,132,1862,360,1502,1083,419,72040,71554
"1104",2017-04-22 23:00:00,842,20231,978,573,405,256,149,1568,334,1234,896,338,68984,68542
"1105",2017-04-23 00:00:00,843,20232,990,576,414,282,132,1665,402,1263,935,328,66792,66382
"1106",2017-04-23 01:00:00,843,20233,942,554,388,289,99,1433,321,1112,804,308,66356,65921
"1107",2017-04-23 02:00:00,843,20234,753,402,351,258,93,1076,238,838,613,225,65778,65338
"1108",2017-04-23 03:00:00,843,20235,656,370,286,210,76,824,220,604,441,163,65253,64824
"1109",2017-04-23 04:00:00,843,20236,665,361,304,216,88,500,126,374,281,93,62624,62236
"1110",2017-04-23 05:00:00,843,20237,545,323,222,145,77,350,124,226,160,66,59773,59420
"1111",2017-04-23 06:00:00,843,20238,399,236,163,111,52,181,67,114,86,28,57604,57241
"1112",2017-04-23 07:00:00,843,20239,322,212,110,69,41,133,62,71,54,17,53581,53253
"1113",2017-04-23 08:00:00,843,20240,218,165,53,36,17,88,32,56,40,16,50650,50357
"1114",2017-04-23 09:00:00,843,20241,198,154,44,24,20,62,32,30,22,8,55527,55180
"1115",2017-04-23 10:00:00,843,20242,248,201,47,31,16,74,29,45,37,8,60429,60061
"1116",2017-04-23 11:00:00,843,20243,251,198,53,33,20,175,61,114,81,33,67827,67462
"1117",2017-04-23 12:00:00,843,20244,341,269,72,50,22,322,108,214,144,70,76104,75682
"1118",2017-04-23 13:00:00,843,20245,481,338,143,96,47,734,175,559,400,159,83924,83416
"1119",2017-04-23 14:00:00,843,20246,597,394,203,142,61,1135,302,833,586,247,91019,90484
"1120",2017-04-23 15:00:00,843,20247,683,423,260,179,81,1363,378,985,702,283,94491,93869
"1121",2017-04-23 16:00:00,843,20248,728,456,272,183,89,1514,433,1081,770,311,95323,94747
"1122",2017-04-23 17:00:00,843,20249,733,454,279,197,82,1519,429,1090,785,305,95357,94739
"1123",2017-04-23 18:00:00,843,20250,827,527,300,201,99,1693,480,1213,862,351,94109,93447
"1124",2017-04-23 19:00:00,843,20251,826,501,325,196,129,1651,496,1155,822,333,91243,90643
"1125",2017-04-23 20:00:00,843,20252,906,550,356,238,118,1649,526,1123,820,303,85599,85014
"1126",2017-04-23 21:00:00,843,20253,887,513,374,244,130,1680,538,1142,832,310,81846,81329
"1127",2017-04-23 22:00:00,843,20254,921,564,357,233,124,1754,481,1273,943,330,78950,78385
"1128",2017-04-23 23:00:00,843,20255,858,464,394,280,114,1543,455,1088,797,291,78270,77767
